id,prompt,answer,category,bug_reason
808b4e4b,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
lpye cjsvnsd py cvas -> king creates in cave
jvrrpn wpdcuasjd py zujsdn -> rabbit discovers in forest
lypehn sxbtujsd isddves -> knight explores message
hvnnsj dnmwpsd mywsj cvdnts -> hatter studies under castle
Now, decrypt the following text: nhs gpds nsvchsj cjsvnsd",the wise teacher creates,Cipher,unknown_query_chars
8090718b,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
}%-%} = -?/
?]+%? = ://
::-`? = -}/
`^*/' = :`%:
]?-}` = -&}
Now, determine the result for: }'*?/",:/^?,Equation,length_mismatch
80baa02a,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
wzjwak bjkowku wgk ukbjkw pkt -> turtle creates the secret key
szkkn xiubvrkju inuixk cojxkn -> queen discovers inside garden
bow bgouku wgjvzcg lvnxkjaonx -> cat chases through wonderland
wgk onbiknw oaibk xjkoeu -> the ancient alice dreams
oaibk ukku nkoj cojxkn -> alice sees near garden
Now, decrypt the following text: uwzxknw lowbgku ofvrk aifjojt",student watches above library,Cipher,unknown_query_chars
80c4ae05,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
""'}%% = '@
^^-%^ = ^<[
[""}') = }$%
<^`@% = %$^
@<}<$ = %$
Now, determine the result for: ><}"">","}$""",Equation,length_mismatch
80d1ffd0,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
udg mvdqmbzj gyeapqy udjgnz -> cat imagines through castle
gyz idew cembuzjj mvdqmbzj -> the dark princess imagines
gyz idew edoomg iezdvj -> the dark rabbit dreams
udg xdguyzj vmeeae -> cat watches mirror
edoomg iedxj gyz upemapj cpkknz -> rabbit draws the curious puzzle
Now, decrypt the following text: wbmqyg jgpimzj gyeapqy nmoedet",knight studies through library,Cipher,unknown_query_chars
80d44fe3,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
57""87 = 3
27""45 = 81
75<34 = 001
14<69 = 731
85""21 = 01
Now, determine the result for: 65""38",72,Equation,length_mismatch
810028f1,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
&(-(( = -`\
[`-`@ = -#)
)}+(# = ###
`}*)[ = `})[
Now, determine the result for: #&-[&",-&\,Equation,length_mismatch
810a37bf,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
nyjcqk kqcnd yxdykr hcscor -> wizard draws inside palace
nyjcqk kqrcid bur nydr bqrcdeqr -> wizard dreams the wise treasure
ocb ncbourd yx syvqcqa -> cat watches in library
Now, decrypt the following text: nyjcqk kqcnd bur dyslrq hejjsr",wizard draws the silver puzzle,Cipher,unknown_query_chars
811f5f56,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
(@:!} = \}!'
""'{@\ = @!
@^{]` = ^(]
@^&}^ = '
Now, determine the result for: (!:!@",\^^@,Equation,length_mismatch
812c12cb,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
96-73 = -23
21+77 = 98
75*55 = 6313
72+69 = 321
36+82 = 19
Now, determine the result for: 09-19",-1,Equation,length_mismatch
815485e9,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
ptmmfh ypdtkw hxd mpfzxh yrrp -> rabbit dreams the bright door
biddj whiyfdw whrpe -> queen studies story
afjz vpfhdw hxd tjgfdjh ktq -> king writes the ancient map
Now, decrypt the following text: mfpy fktzfjdw tmrnd gtwhcd",bird imagines above castle,Cipher,unknown_query_chars
8154fbdc,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
93<77 = 9377
82-79 = -96
03<31 = 0331
Now, determine the result for: 66`82",8481,Equation,length_mismatch
8158a14c,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
62)75 = )13
35(11 = 1135
38(64 = 6438
Now, determine the result for: 49)03",46,Equation,length_mismatch
8187e517,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
""{+{% = @@""
%""-@"" = -&(
@)*)< = {{#
Now, determine the result for: {(+)#",@&#,Equation,length_mismatch
8193e7e0,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
'{*#/ = #!''
`]-#` = ]{
&!*]! = ?&!!
?!+// = ?!//
Now, determine the result for: #?*&`",??{`,Equation,length_mismatch
81b6d789,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
&@+$"" = &$)
:!*}! = }!:!
#)-@: = -""#
""!+!! = :#
Now, determine the result for: @!*&)",&)@!,Equation,length_mismatch
81c7ba7a,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
50%83 = 133
32%13 = 45
99%17 = 116
19?58 = ?39
48+29 = 1391
Now, determine the result for: 90?76",?14,Equation,length_mismatch
82109e34,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
''+:@ = @:>
^\+?^ = @$#
#?+$> = /?
^\*?# = $#>/
Now, determine the result for: '^-^^",-@>,Equation,length_mismatch
823c8278,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
`:@/: = `{!!
!{<]\ = ||
>]<`/ = `!
\]@\! = !^]`
Now, determine the result for: ::<{^",|:,Equation,length_mismatch
82453ed5,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
tzyhmzi vwydvszp tmiledm qlsuzinysu -> teacher imagines through wonderland
kezzs izyup wzppydz -> queen reads message
tzyhmzi uizywp tmz bivdmt oltvls -> teacher dreams the bright potion
Now, decrypt the following text: tmz uyix myttzi pzzp",the dark hatter sees,Cipher,unknown_query_chars
824d4bcb,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
09!22 = 0891
49\72 = 121
11:92 = 81:
65!61 = 698
68:06 = 62:
Now, determine the result for: 24:88",64:,Equation,length_mismatch
826bf843,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
^/-<[ = -#`
[/*<` = /^<`
<!+#< = ^/
``*<"" = /)^""
/!-/^ = -/
Now, determine the result for: [#-$[",-$),Equation,length_mismatch
82b32563,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
$:*}` = $:[<
$`*[[ = $``
:%*$\ = $$:[
Now, determine the result for: %\+^\",^\%\,Equation,length_mismatch
82baf39f,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
:)?`` = ?`]
]<?{@ = @!
%/?:< = %%
Now, determine the result for: @`#</",`<@,Equation,length_mismatch
82c9f137,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
#]-#% = {
^\+## = ]{
]?*{\ = {#\<
Now, determine the result for: {&-?#",&%,Equation,length_mismatch
83140233,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
hkggy mufwgw wgmbgq -> queen chases secret
ibfxty mbgfqgw mbcwqfe -> dragon creates crystal
jrvfbi rofxrygw ygfb ptbgwq -> wizard imagines near forest
Now, decrypt the following text: ibfxty irwmtzgbw fbtkyi zfeegc",dragon discovers around valley,Cipher,unknown_query_chars
8321a400,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
98*36 = 3698
04*82 = 8204
26-11 = 15
64*02 = 0264
25+94 = 9425
Now, determine the result for: 15*69",6915,Equation,length_mismatch
8326116b,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
<<-}} = ::
#@-}# = {#
{:-## = }\
\""-<^ = ^:
Now, determine the result for: #:*#\",{{@?,Equation,length_mismatch
835edcfa,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
nxlvuxh iqyps lbqmx agbhlhk -> teacher found above library
shleqp gflegpxr bxkqps gralps -> dragon imagines beyond island
lagvx vulrxr nux vaxmxh jywwax -> alice chases the clever puzzle
zpgeun vulrxr nux slhz rnqhk -> knight chases the dark story
Now, decrypt the following text: tyxxp ohgnxr gp elhsxp",queen writes in garden,Cipher,unknown_query_chars
836d6c4a,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
31*08 = *76
22>88 = 6391
98>24 = 8373
23*63 = *4
09<86 = 751
Now, determine the result for: 99>53",5643,Equation,length_mismatch
8373daa8,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
82+74 = 7482
68+89 = 8968
05-58 = -53
02*61 = 913
41+77 = 7741
Now, determine the result for: 08-23",84,Equation,length_mismatch
837a6ae7,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
:@-&# = <:
&>-:< = -<:
&#+{{ = @<""
%>+&& = @@:
""#-<> = %""
Now, determine the result for: <{*:""",<>\>,Equation,length_mismatch
837af955,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
95-23 = 72
23*83 = 6121
19-33 = 85
12+55 = 77
04*64 = 0481
Now, determine the result for: 67*55",0814,Equation,length_mismatch
8395d060,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
/@*?& = ?@&|
$(-|( = -|
@@-'/ = !(
Now, determine the result for: ?:*/|",?'@!,Equation,length_mismatch
83d7dcd4,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
|&@#( = {(
]|@}& = >|
`>@(! = ]]|
}!)]{ = ]({&
#|@>| = ]]}
Now, determine the result for: >{?|>",?|`,Equation,length_mismatch
83f2724b,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
32:56 = 88
92[66 = 4191
82[23 = 698
87[09 = 0207
Now, determine the result for: 35>13",22,Equation,length_mismatch
84030b0b,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
86)76 = 1
02""54 = 009
14""39 = 3183
84)76 = )91
55)21 = 34
Now, determine the result for: 36)12",24,Equation,length_mismatch
84153a72,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
emy nqppqlv vyqbh -> cat follows story
wdbf dxmrdsjv wqqg -> bird imagines book
yij vjebjy emy fbmlv -> the secret cat draws
imyyjb lmyeijv yij xhvyjbdqzv xdbbqb -> hatter watches the mysterious mirror
Now, decrypt the following text: gdsr bjmfv yij ezbdqzv xmk",king reads the curious map,Cipher,unknown_query_chars
842c7710,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
{]+?/ = ]%
)!*}? = }?)!
??*?? = ????
!{+#% = }//
%%*{/ = {/%%
Now, determine the result for: }%+/)",///,Equation,length_mismatch
843f43c4,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
yhc visocr ozevir myxoncm -> the golden dragon studies
yhc myzervc lnzo ozcepm -> the strange bird dreams
esnfc tixro ezixro vezocr -> alice found around garden
Now, decrypt the following text: yhc fxznixm gznrfcmm fhemcm",the curious princess chases,Cipher,unknown_query_chars
844f826c,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
>#$@"" = >#@""
>`$@> = >`@>
)/*#` = >)
^""-`> = @/]""
/@$/) = /@/)
Now, determine the result for: `@*>`","/""",Equation,length_mismatch
845e726e,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
66-39 = 72
61+41 = 03
65+18 = 731
72*34 = 3472
78-82 = 3
Now, determine the result for: 67+47",051,Equation,length_mismatch
8494aad3,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
""<*""# = ))^&
""!+@! = ""!@!
""^+&"" = ""^&""
#@*## = """")`
Now, determine the result for: ])*<""","""`#&",Equation,length_mismatch
849b4524,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
mse ntytjqxy zwjl ljepka -> the colorful bird dreams
spmmej amxlwea wiawle waypil -> hatter studies inside island
mepnsej ljepka pjtxil ywzjpjr -> teacher dreams around library
Now, decrypt the following text: ktxae fpmnsea mjepaxje",mouse watches treasure,Cipher,unknown_query_chars
84af5d7e,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
61-23 = -61
62-64 = -02
47+74 = 7447
48*52 = 9902
57*37 = 4745
Now, determine the result for: 55+61",6155,Equation,length_mismatch
84b0c936,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
sfr bqozfs moyz jqosrg -> the bright king writes
xwoir jqosrg sfr uxzoixw ahccwr -> alice writes the magical puzzle
boqt tqxjg sfr znwtry griqrs -> bird draws the golden secret
unhgr iqrxsrg sfr griqrs mrv -> mouse creates the secret key
Now, decrypt the following text: ixs rkawnqrg bnnm",cat explores book,Cipher,unknown_query_chars
850dc715,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
43*32 = 187
23-06 = -82
17*14 = 0192
69*56 = 9326
Now, determine the result for: 96*68",3395,Equation,length_mismatch
8517589e,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
ogs pcelwct blei vwcai -> the curious bird found
ogs kaplsao ucssa tsst -> the ancient queen sees
ekbblo iesknt ogs toekams pktoxs -> rabbit dreams the strange castle
ogs ikeq blei tocilst -> the dark bird studies
ogs hlts nwcts vwxxwht -> the wise mouse follows
Now, decrypt the following text: ogs belmgo hljkei sydxwest",the bright wizard explores,Cipher,unknown_query_chars
852a6f48,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
''>%& = )%
]|+)^ = &)'|
)^{'^ = %?
Now, determine the result for: ]){&$",\\,Equation,length_mismatch
852d16cb,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
99-58 = -41
11-87 = -76
34-18 = -83
34-44 = -1
19+29 = 381
Now, determine the result for: 09-79",-7,Equation,length_mismatch
85949925,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
oca zgcrzlmt gcv -> cat imagines map
jhcrql jhmcgt apm oqeqhwie vibbem -> dragon dreams the colorful puzzle
taijmla tmmt lmch zteclj -> student sees near island
dimml taijzmt gzhhqh -> queen studies mirror
Now, decrypt the following text: apm rqejml kzbchj jhmcgt",the golden wizard dreams,Cipher,unknown_query_chars
85b9bc03,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
zblwop zblfa djk tlwcqly dbklavbk -> dragon draws the magical treasure
dvbdyk zblfa djbovwj ilyykn -> turtle draws through valley
scpw fbcdka djk rbcwjd dbklavbk -> king writes the bright treasure
Now, decrypt the following text: djk zlbs fcxlbz kheyobka",the dark wizard explores,Cipher,unknown_query_chars
85c5b2a2,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
||#`| = |!:?
`<)?: = `<?:
""')!< = ""'!<
""`)"": = ""`"":
Now, determine the result for: $<)$$",$<$$,Equation,length_mismatch
85dc976c,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
|{*'^ = }%%^
$\-^' = >%
$:+>% = >{
}^+\{ = |\%
>%+^\ = $|
Now, determine the result for: |\+\}",}:,Equation,length_mismatch
85e7ec53,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
bkhd knvdkhyf asy fklwyq pzzb -> king imagines the silver book
qvppka knvdkhyf gueely -> rabbit imagines puzzle
gqkhmyff mqyvayf asy ntfayqkzuf mqtfavl -> princess creates the mysterious crystal
Now, decrypt the following text: auqaly fauckyf hyvq fmszzl",turtle studies near school,Cipher,unknown_query_chars
85f17a62,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
cbnzkpff kayfpf iap kgsgblts fpkbpi -> princess chases the colorful secret
qbyogz fppf iap ubnoai figbm -> dragon sees the bright story
iap rmfipbngtf ayiipb qbpyrf -> the mysterious hatter dreams
iap kgsgblts dznoai fitqnpf -> the colorful knight studies
Now, decrypt the following text: qbyogz nryonzpf iap fnswpb uggd",dragon imagines the silver book,Cipher,unknown_query_chars
86088a1b,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
}%*^> = >^`/
\\+<> = &<>
&<*}` = %\>
Now, determine the result for: !}-^`",&,Equation,length_mismatch
861cb0b2,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
""(*/! = ""(/!
#(+/"" = ::!
""`*!# = ""`!#
Now, determine the result for: />-/>",%,Equation,length_mismatch
861cb154,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
69(06 = 63(
77`94 = 621
76(36 = 4(
Now, determine the result for: 14!24",2271,Equation,length_mismatch
865eab39,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
#`*>' = |>>#
|'-:% = %>
$""->$ = `
!%+""% = %""
:!+!> = !$%
Now, determine the result for: >'-:""",#$,Equation,length_mismatch
865eca43,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
//*$< = \//\
`}-}' = }
::*>$ = \</$
}'*]} = ]}$
}\+:} = `'
Now, determine the result for: `>-'>",',Equation,length_mismatch
867b8d6c,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
yfsp vmmv brm qwzwhnoz nwhmvb -> king sees the colorful forest
gomms lhfbmv qhxvbuz -> queen writes crystal
khupws nwzzwlv awbfws -> dragon follows potion
Now, decrypt the following text: dwovm khulv brm dxvbmhfwov dfhhwh",mouse draws the mysterious mirror,Cipher,unknown_query_chars
867d9b19,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
#$*'' = #$''
\]-$( = <$
(:*<# = (:<#
\#+$\ = (]
Now, determine the result for: \\-{:",$#,Equation,length_mismatch
86ccbdf7,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
`""-`% = ""
`|*|! = ``%:
?!+\: = ?!\:
Now, determine the result for: |?-?`",:|,Equation,length_mismatch
86cda2ec,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
12-75 = 63
73*21 = 444
88+31 = 201
Now, determine the result for: 26-39",13,Equation,length_mismatch
873db266,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
xtbp advucbao faooyna -> bird explores message
yutia kbtsao ftbbcb -> alice writes mirror
osepals tfyntlao sja icucbgeu ibmosyu -> student imagines the colorful crystal
Now, decrypt the following text: yutia gcuucko ybcelp wyuuam",alice follows around valley,Cipher,unknown_query_chars
8753cdcc,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
):-&| = '{
&{*?"" = ?&{
?%*]] = ?'%&
Now, determine the result for: %%+)""","'""""",Equation,length_mismatch
87540e96,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
nimbp kmabtdpva bvuaqni -> alice discovers crystal
olmwxq vpnka qxp knvo wnvkpl -> knight reads the dark garden
kvnwtl jnqbxpa nvtzlk bnaqip -> dragon watches around castle
Now, decrypt the following text: vnyymq bvpnqpa bnaqip",rabbit creates castle,Cipher,unknown_query_chars
875ddb60,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
?|-<"" = -?<
""<+`"" = <!
`^+?^ = {{}
{|+{: = ""<
^{+?} = {""}
Now, determine the result for: <!-`{","""<",Equation,length_mismatch
87711597,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
84[77 = 521
82[77 = 501
57!25 = 32
Now, determine the result for: 49!82",01,Equation,length_mismatch
878c843c,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
99/10 = 89
37'26 = 3726
76'94 = 7694
57'21 = 5721
88/47 = 41
Now, determine the result for: 80/45",35,Equation,length_mismatch
87a89786,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
24+33 = 67
28+81 = 101
98*39 = 7728
Now, determine the result for: 53+53",17,Equation,length_mismatch
87a902eb,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
82*17 = 7891
83+59 = 331
52*95 = 4741
Now, determine the result for: 75*31",047,Equation,length_mismatch
87eb6301,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
einnxy fyawxpf inljp jxkkisp -> rabbit studies above village
ymp fyeiqsp oqxsmy dmifpf -> the strange knight chases
ymp tvfypexlaf zxbiew epiwf -> the mysterious wizard reads
zxbiew dmifpf devfyik -> wizard chases crystal
cappq dmifpf xq dijp -> queen chases in cave
Now, decrypt the following text: tlafp fyawxpf ymp tisxdik rabbkp",mouse studies the magical puzzle,Cipher,unknown_query_chars
87f02def,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
abmmj mwplfnmv qnmrvbnm -> queen explores treasure
xrqqmn kndqmv vqfni -> hatter writes story
qxm xdzzmj ujdgxq dyrgdjmv -> the hidden knight imagines
znrgfj znrkv rcfem kfjzmnlrjz -> dragon draws above wonderland
Now, decrypt the following text: ujdgxq sxrvmv pboolm",knight chases puzzle,Cipher,unknown_query_chars
882ae49a,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
ubg wdyg koxyg wtdugy -> the wise mouse writes
wdeitf wtdugy ihovg dyripf -> wizard writes above island
biuugt sbiygy ubg ydrvgt stlyuir -> hatter chases the silver crystal
irdsg yggy ubg sorotmxr yuotl -> alice sees the colorful story
uxturg dkijdpgy pgit motgyu -> turtle imagines near forest
Now, decrypt the following text: ubg fita ctdpsgyy wtdugy",the dark princess writes,Cipher,unknown_query_chars
8880d554,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
kdsh jcvhdlj vghls wfrrlz -> bird studies under valley
qgdnuc iufjlj ifjcrl -> knight chases castle
qdgn afciulj cul iprpsxvr jcpsz -> king watches the colorful story
cul irlwls kdsh xpvgh -> the clever bird found
Now, decrypt the following text: hsfnpg afciulj opcdpg",dragon watches potion,Cipher,unknown_query_chars
8894d0bf,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
nyqz uebxicum gjiwu siqaucxgqa -> king explores above wonderland
vru agcn rgvvuc yfgzyqum -> the dark hatter imagines
vru txuwuc oluuq hilqa -> the clever queen found
vugtruc uebxicum vru agcn aiic -> teacher explores the dark door
Now, decrypt the following text: rgvvuc aymtiwucm blddxu",hatter discovers puzzle,Cipher,unknown_query_chars
88b43464,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
34*04 = 0271
85*32 = 4331
15-15 = 0
97*77 = 3806
76+05 = 0576
Now, determine the result for: 11+53",5311,Equation,length_mismatch
88c93c2c,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
76*62 = 2471
68-47 = 21
04-49 = 41
44*51 = 066
Now, determine the result for: 43*37",2842,Equation,length_mismatch
88f6a807,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
tlqqzd plqutzk qtdxcat ekrlhj -> hatter watches through island
tlqqzd dzljk qtz jldo kzudzq -> hatter reads the dark secret
wedj jdzlbk qtz kzudzq aldjzh -> bird dreams the secret garden
kqcjzhq kqcjezk qtz tejjzh kqxdg -> student studies the hidden story
pevldj eblaehzk ulkqrz -> wizard imagines castle
Now, decrypt the following text: kqcjzhq kzzk hzld nlrrzg",student sees near valley,Cipher,unknown_query_chars
88fe5a52,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
49*95 = 5455
03-58 = -55
33*77 = 0452
57+59 = 961
79+61 = 211
Now, determine the result for: 97*17",8065,Equation,length_mismatch
8916a10d,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
:^*^} = ^}:^
\(-:( = !
{^+:{ = <{}
:\-^] = ]}
Now, determine the result for: :}+<!",::,Equation,length_mismatch
891942ba,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
72+29 = 2972
91-11 = 8
66*11 = 627
88+19 = 1988
Now, determine the result for: 85-88",03,Equation,length_mismatch
893ffb06,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
))+}: = ))}:
{@-'! = -{`
'}+@| = '}@|
::*:' = {||{
Now, determine the result for: @`-`:",-@',Equation,length_mismatch
894bd189,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
hngtkvcc vjhrunvc lgnnun -> princess explores mirror
zniyut engxvc lvcciyv -> dragon writes message
xmv mgzzvt cxbzvtx gliygtvc -> the hidden student imagines
mixxvn gliygtvc huxgut -> hatter imagines potion
Now, decrypt the following text: nippgx vjhrunvc lgnnun",rabbit explores mirror,Cipher,unknown_query_chars
8962872b,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
]:?$) = `$])
^$}%] = $^
%)?\] = `^%)
Now, determine the result for: ``?`\",%`&,Equation,length_mismatch
89780a3c,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
99]18 = 1782
59!45 = 105
43]50 = 2150
Now, determine the result for: 85!42",128,Equation,length_mismatch
898bc85a,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
}%+][ = [)
?%+%) = ]>[
??-@& = &}
Now, determine the result for: }?+?)",^[[,Equation,length_mismatch
899e7ce8,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
38)66 = 9745
83/37 = 111
06/66 = 621
92)35 = 8351
52/35 = 87
Now, determine the result for: 33@23",1@,Equation,length_mismatch
899e9abc,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
`}-""` = -}#
/}-/@ = -?""
}@+(} = ()
Now, determine the result for: ?)-}}","[""",Equation,length_mismatch
8a0c1aab,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
?:+[} = >}$
?$+&[ = $?
?>*:< = <[($
&>+?[ = $^
Now, determine the result for: <[-}[",<,Equation,length_mismatch
8a141b71,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
ujd cvfvwpkf boxq dlifvwdm -> the colorful king explores
gozhwr dlifvwdm kxrdw qhwrdx -> wizard explores under garden
rwhqvx dlifvwdm ujd ckwovkm uwdhmkwd -> dragon explores the curious treasure
iwoxcdmm rwdhem ox omfhxr -> princess dreams in island
udhcjdw ghucjdm muvwa -> teacher watches story
Now, decrypt the following text: boxq wdhrm hnvsd chmufd",king reads above castle,Cipher,unknown_query_chars
8a15edaa,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
//+%% = <<<
&%*(# = %##/
<{-\$ = $
{<*<& = /\&
\<*&{ = #{&{
Now, determine the result for: #(-\!",%\,Equation,length_mismatch
8a1bdd48,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
`?-#? = -@?
]&*]] = &|#&
#]-]@ = -\|
[|-&? = -[@
\]-`? = `]
Now, determine the result for: \@*#[",`\&[,Equation,length_mismatch
8a495594,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
njxvh tiovhv mcvmbh kmazozu -> mouse chases inside library
njxvh mnodmchv tzuvwok -> mouse imagines crystal
pzmcthvv fjxcb nop -> princess found map
Now, decrypt the following text: wih djkbhc yxhhc mnodmchv",the golden queen imagines,Cipher,unknown_query_chars
8a800607,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
76-71 = 5396
80]69 = 11
14-53 = 742
21-27 = 567
67]82 = 15
Now, determine the result for: 65]67",2,Equation,length_mismatch
8aa757ad,"In Alice's Wonderland, secret encryption rules are used on text. Here are some examples:
zviw unsjxqr sxq jgqhqb wnblqi -> king watches the clever garden
bnddvs lvrjfhqbr jnrsgq -> rabbit discovers castle
pbvijqrr lbnur rsfbt -> princess draws story
Now, decrypt the following text: rsclqis vonwviqr lffb",student imagines door,Cipher,unknown_query_chars
8ae8e12a,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
81*71 = 603
35+55 = 5535
49+21 = 2149
Now, determine the result for: 08-17",9,Equation,length_mismatch
